hospital_id,department,medicine_id,stock_quantity,last_updated
b7429e7f-821a-4219-ac5d-fd30ab72385c,Internal Medicine,965d9e14-409a-4d65-95bf-8c714913da15,74,2025-11-25 21:10:09.885557+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Internal Medicine,d3b7e4a0-1a67-48c9-85d1-9551abece144,195,2025-11-25 21:10:09.886209+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Internal Medicine,7e26e7e6-0477-45cb-9228-cfaff0500565,104,2025-11-25 21:10:09.886898+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Internal Medicine,86e79265-2fc3-4a87-90f8-b0c8c2477bbe,171,2025-11-25 21:10:09.887586+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Internal Medicine,169a4db7-7ef6-4957-b1e4-6494691859db,133,2025-11-25 21:10:09.888270+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Internal Medicine,7e2465d8-fa85-4327-b4b4-23f4f5eb7d71,81,2025-11-25 21:10:09.888959+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Internal Medicine,1a25c027-0479-482a-af90-6e6e3f78c692,124,2025-11-25 21:10:09.889627+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Internal Medicine,e1c401ab-a4d7-4dbf-a1c5-9d55e8db797b,186,2025-11-25 21:10:09.890399+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Internal Medicine,d595e791-a905-4988-ac13-5a730890ca29,144,2025-11-25 21:10:09.891126+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Internal Medicine,c19dd47d-69d9-4deb-a412-776d683f702d,121,2025-11-25 21:10:09.891825+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Internal Medicine,c75dbd59-860f-489a-aafe-ab493fd11528,195,2025-11-25 21:10:09.892524+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Internal Medicine,a2881b84-309f-489a-a412-d534ebf43e37,98,2025-11-25 21:10:09.893203+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Internal Medicine,32be78a3-2177-4aed-8546-223187ac269f,171,2025-11-25 21:10:09.893876+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Internal Medicine,20b98bdb-511f-4cbc-b090-bcf1a70b3aa0,117,2025-11-25 21:10:09.894551+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Internal Medicine,b8232415-fc30-4d93-b848-014ea8862b77,68,2025-11-25 21:10:09.895221+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Internal Medicine,b10ffeae-1be0-41e7-93bd-bdfa2142320d,119,2025-11-25 21:10:09.895890+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Internal Medicine,7eff5d3d-694b-4107-94b3-1416785999d7,200,2025-11-25 21:10:09.896572+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Internal Medicine,1ccba835-d05d-478b-8782-891dad4f9989,113,2025-11-25 21:10:09.897250+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Internal Medicine,f13e0758-cc4b-412a-8619-c769c3f19301,129,2025-11-25 21:10:09.897916+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Internal Medicine,e2ac79c4-0377-4a9f-9be9-664d1b38beb4,45,2025-11-25 21:10:09.898597+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Internal Medicine,4fba62d1-0643-40d0-a2ff-d887dc1d70e6,121,2025-11-25 21:10:09.899271+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Internal Medicine,2245f4dc-1fe9-4413-bc92-de284d06a5e3,53,2025-11-25 21:10:09.899955+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Internal Medicine,afacc702-e12d-484b-bdef-0f3446f89839,55,2025-11-25 21:10:09.900695+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Internal Medicine,9e188d1f-000e-4b19-a608-d60e984bc193,196,2025-11-25 21:10:09.901366+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,aa4b49c3-5aa0-4353-a91e-246313e24c7a,198,2025-11-25 21:10:09.903503+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,f1ce435f-26a1-417e-a44d-f52881e88cd1,75,2025-11-25 21:10:09.904461+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,065a5df4-32ba-4889-a600-e34aa05c72ad,152,2025-11-25 21:10:09.905286+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,f6e5dbe3-0729-44ad-97e8-fc605a76d05b,112,2025-11-25 21:10:09.906062+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,2e6a3a89-fbe3-4e4c-8db0-e7ef444e83af,23,2025-11-25 21:10:09.906780+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,44d96322-ecc3-4c6a-b87b-d0a6788d7a6a,91,2025-11-25 21:10:09.907460+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,31dd65af-29c6-4040-8f89-b4d234a1ae44,149,2025-11-25 21:10:09.908131+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,49d8e7d5-b455-4519-ae6c-a2ed4fb3b600,149,2025-11-25 21:10:09.908811+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,c7e2421b-698d-4121-aca5-d113e348dcda,75,2025-11-25 21:10:09.909474+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,4f35e6c4-8c9d-4aee-bb99-3012fe4d8d12,121,2025-11-25 21:10:09.910134+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,ffdaa757-5a73-46d0-acf4-947259cb1830,121,2025-11-25 21:10:09.910799+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,bd323792-b2db-4bff-822d-65a0e7c81dd8,181,2025-11-25 21:10:09.911455+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,78671fd8-74a4-4906-a91e-ed287bcab4e5,24,2025-11-25 21:10:09.912118+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,3cceba7e-5371-4d7c-b960-c65ac0a2a124,173,2025-11-25 21:10:09.912794+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,73a0fee7-1da3-4168-9bcd-4b3abdfa98a6,66,2025-11-25 21:10:09.913468+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,622dae53-b15b-43f4-8703-e1e52734a1a0,124,2025-11-25 21:10:09.914150+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,4aa56f1f-a184-4d57-9ee4-c4022908d310,90,2025-11-25 21:10:09.914814+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,cd91dfc6-dffa-4a0b-be35-d490dfa97290,111,2025-11-25 21:10:09.915506+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,fc1d3e21-f238-4058-9f4a-1dc483ae81e3,121,2025-11-25 21:10:09.916162+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,35f4ba86-4cb3-45cd-b252-73a9b503ba7e,30,2025-11-25 21:10:09.916844+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,a94dc54c-2a68-49a1-97fd-3a5cb30d10f5,104,2025-11-25 21:10:09.917503+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,44714fe2-28c2-401f-8ae8-b92d0bd73e72,110,2025-11-25 21:10:09.918161+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,a873047e-f0c4-40d3-80cb-f03caed43028,123,2025-11-25 21:10:09.918836+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,b6bd05d9-a03d-4583-a4d8-dc3dfa382188,60,2025-11-25 21:10:09.919628+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,f6193568-6387-41aa-96bb-acd86707974a,74,2025-11-25 21:10:09.920372+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,5e7d6d49-8785-4c0b-96ca-a0da29b33efb,159,2025-11-25 21:10:09.921242+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,eb02906f-9ec6-4598-8fb3-51ac80a5349f,133,2025-11-25 21:10:09.922237+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,39283060-a285-4632-a95b-1528a549bb30,32,2025-11-25 21:10:09.922980+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,0d31180c-3ec5-409f-98fb-ba5b68c681af,68,2025-11-25 21:10:09.923665+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,05d8a01e-58da-4285-a6b4-6b7a624d7dfe,60,2025-11-25 21:10:09.924349+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,a3c27677-6501-4b4c-87dc-be426f7be817,61,2025-11-25 21:10:09.925016+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,e67d3e4f-1683-4661-8ad3-496464a90422,17,2025-11-25 21:10:09.925679+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Pediatrics,81301eb4-6969-4deb-82de-ce3ea9a57265,175,2025-11-25 21:10:09.926370+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Gynecology & Obstetrics,4a928e53-9923-4fe1-970d-5cb0fd69ec3c,198,2025-11-25 21:10:09.927781+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Gynecology & Obstetrics,8a3fee40-aafd-47b5-a4d9-97cd7d965198,64,2025-11-25 21:10:09.928585+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Gynecology & Obstetrics,e841c484-f095-478f-9490-50778421bfa9,160,2025-11-25 21:10:09.929295+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Gynecology & Obstetrics,62deb524-0890-4469-9765-49ada9eb1dc8,128,2025-11-25 21:10:09.930030+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Gynecology & Obstetrics,411baa74-2c3c-4193-93c1-21e5fc02e6ac,180,2025-11-25 21:10:09.930698+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Gynecology & Obstetrics,4525c26c-896d-42e0-b2e1-77fa4a4b3b55,172,2025-11-25 21:10:09.931384+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Gynecology & Obstetrics,a511393e-a482-4fda-b5d2-5c1a1b286455,57,2025-11-25 21:10:09.932051+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Gynecology & Obstetrics,625aac2b-de5d-4293-8c42-8254206dbd7f,159,2025-11-25 21:10:09.932714+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Gynecology & Obstetrics,b06297ab-acc2-4a2e-9c4e-6968c426faa5,186,2025-11-25 21:10:09.933428+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Gynecology & Obstetrics,f9e3c2a0-d0de-4b38-9434-0e40a5079c09,194,2025-11-25 21:10:09.934086+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Gynecology & Obstetrics,7e9a0fcb-a022-4281-af44-ce11801e3c26,131,2025-11-25 21:10:09.934749+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Gynecology & Obstetrics,ef40e3ed-aa19-46d8-a134-a0aa15b97df6,28,2025-11-25 21:10:09.935427+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Gynecology & Obstetrics,864d2e1a-76cf-425e-94b3-edc32f824d22,37,2025-11-25 21:10:09.936082+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Gynecology & Obstetrics,f70f3141-5d23-4c83-b0c9-66d0b9987ad3,135,2025-11-25 21:10:09.936878+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Gynecology & Obstetrics,47573acf-961c-4b20-a2be-af33e473a88d,22,2025-11-25 21:10:09.937854+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Gynecology & Obstetrics,cc51163d-932f-44cd-97d0-3076f2811118,137,2025-11-25 21:10:09.938675+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Gynecology & Obstetrics,ae5a99b9-1f45-4f27-b977-95e8e275e270,23,2025-11-25 21:10:09.939434+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Gynecology & Obstetrics,9a5f0aaf-2666-401e-94d1-4b19372f886d,15,2025-11-25 21:10:09.940159+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Gynecology & Obstetrics,a007a9c6-95be-4d1e-b4a3-b672b681a4da,137,2025-11-25 21:10:09.940864+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Gynecology & Obstetrics,60630059-257a-4703-8304-98d7ef9a27e2,112,2025-11-25 21:10:09.941527+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Gynecology & Obstetrics,cf8a82ac-a9c5-44b0-9b5f-435d3821d159,94,2025-11-25 21:10:09.942178+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Gynecology & Obstetrics,0d0c3d5e-d310-42bd-8755-47583aa39a54,155,2025-11-25 21:10:09.942847+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Gynecology & Obstetrics,8484e8e2-87ef-4ef1-a714-2ebef4a68e71,172,2025-11-25 21:10:09.943502+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Gynecology & Obstetrics,0d14cf40-5c70-443f-96c6-e639c1c06287,42,2025-11-25 21:10:09.944160+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Gynecology & Obstetrics,a5007fce-0b22-4c58-8426-5b15ef518fff,50,2025-11-25 21:10:09.944866+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Gynecology & Obstetrics,21e9d147-727e-4ec9-b4e7-8f1eb25d0591,45,2025-11-25 21:10:09.945524+00:00
b7429e7f-821a-4219-ac5d-fd30ab72385c,Gynecology & Obstetrics,9ca209dd-1eef-4943-a27f-baed1601ce97,54,2025-11-25 21:10:09.946201+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Emergency,cd82fa7f-f8bc-40ec-befd-d29846899546,150,2025-11-25 21:10:09.949563+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Emergency,27ec7f6c-b922-4165-8e17-16b51f180374,195,2025-11-25 21:10:09.950401+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Emergency,43ece4e9-c716-4b63-85f5-25f5ca6f8ac5,44,2025-11-25 21:10:09.951094+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Emergency,e48a122f-2bc6-4172-9994-60452a9717a1,101,2025-11-25 21:10:09.951766+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Emergency,8e88067d-1091-4100-b1ba-7fdeeb79d2e8,125,2025-11-25 21:10:09.952422+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Emergency,3517bcff-909b-415f-ac87-ba1f631f3596,36,2025-11-25 21:10:09.953252+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Emergency,15192a5f-4e67-4034-8b16-d6501e582dde,96,2025-11-25 21:10:09.954020+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Emergency,a41e3028-dbaa-43b4-91f2-0a2bc897efd4,133,2025-11-25 21:10:09.954746+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Emergency,1f2e5121-b063-4252-a07c-85aaadd4f1cd,27,2025-11-25 21:10:09.955484+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Emergency,c0ef31f9-4980-43ef-9158-de8c70fa9152,138,2025-11-25 21:10:09.956172+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Emergency,adcf774c-9ef4-4db1-b42b-6703ba5d9fd1,65,2025-11-25 21:10:09.956849+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Emergency,690a6212-d9a3-4c6a-8475-bdb2bb29427c,173,2025-11-25 21:10:09.957523+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Emergency,b2288713-a97e-4edc-b552-6812891c7e83,122,2025-11-25 21:10:09.958185+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Emergency,764eae95-1a48-4000-832a-82e00b5bbe16,175,2025-11-25 21:10:09.958839+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Emergency,4bbc8b04-4909-4ba6-8aa4-b23ee634ab5f,160,2025-11-25 21:10:09.959517+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Emergency,89ec725b-b2d4-4f30-bd18-6b19aad1d345,59,2025-11-25 21:10:09.960182+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Emergency,97ffb5a6-6832-40bd-8b4a-faed15b2963d,184,2025-11-25 21:10:09.960878+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Emergency,d45ccf92-c435-4027-bc94-134a0ecbd4e9,193,2025-11-25 21:10:09.961547+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Emergency,619da02a-3051-42b8-8b48-37e5c5e325cc,20,2025-11-25 21:10:09.962204+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Emergency,82cfc68e-73e8-425c-a332-9848b05024dd,148,2025-11-25 21:10:09.962866+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Emergency,f08dda97-b7f8-499e-bb31-e5774050ff2a,67,2025-11-25 21:10:09.963556+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Emergency,86c3cc43-8024-431e-9bac-dcc1eea8701a,42,2025-11-25 21:10:09.964212+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Emergency,8018433f-1f5c-4d04-8f5b-7fdb5f5f9e96,196,2025-11-25 21:10:09.964867+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Emergency,04b51ce8-59e9-4a6e-b3ae-b71c62513568,131,2025-11-25 21:10:09.965534+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Emergency,4eb6bb84-6acb-48af-948c-ba321d5f7d53,177,2025-11-25 21:10:09.966188+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Emergency,f0728fb0-1a42-49dc-88a0-c4c1e8cd98fc,91,2025-11-25 21:10:09.966840+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Emergency,c240752c-34b6-4709-8a68-e7660f7f4ac9,16,2025-11-25 21:10:09.967512+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Emergency,e5cefb16-231c-42e0-b72b-d5a6f1ae2916,71,2025-11-25 21:10:09.968202+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Emergency,e9179438-5146-429f-ad84-6e4d7620055c,184,2025-11-25 21:10:09.968870+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Emergency,64339099-7ef4-44fd-99a1-6b132dd56069,143,2025-11-25 21:10:09.969552+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,3e75c02b-6451-4d2e-9a83-67c1c5fea5b4,50,2025-11-25 21:10:09.971103+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,1732a78b-1dae-457a-bba4-df140820fe38,38,2025-11-25 21:10:09.972036+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,50bd4d92-aa02-4e8d-9fb9-cd313dcc52fd,55,2025-11-25 21:10:09.972795+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,b182a44d-eb75-491d-8450-4bbb63faaf32,17,2025-11-25 21:10:09.973501+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,cac15bc1-69a1-4ffd-8aaf-bbd4bc449d4b,129,2025-11-25 21:10:09.974184+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,3b4c6454-bcf8-4bdd-9e41-7e75d74e4174,116,2025-11-25 21:10:09.974845+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,31b720c8-ca76-4c0b-b295-c402bab97d67,59,2025-11-25 21:10:09.975544+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,ec9e221d-246b-48a7-9b51-4659753a1a4a,55,2025-11-25 21:10:09.976234+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,c94a1292-7a13-45d3-b67b-411e9aa17477,65,2025-11-25 21:10:09.976894+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,b19493af-19f2-4705-bf2a-ffe3d63cc0de,82,2025-11-25 21:10:09.977572+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,a54e4360-9c6d-44b8-9865-5066d4b32fa1,133,2025-11-25 21:10:09.978254+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,9167cb82-df2c-4b76-83db-ae4c329e63b5,46,2025-11-25 21:10:09.978930+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,6c74c337-c5c2-4eb5-8ad7-ea4e72bb0bf0,117,2025-11-25 21:10:09.979599+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,b6fbcdd8-354f-4fc1-be34-88eec0653313,29,2025-11-25 21:10:09.980316+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,5c3edb26-bc4f-4f1a-8594-85bf5482b5a1,50,2025-11-25 21:10:09.981019+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,7847277c-858d-4c72-815b-5463c0d6c1ad,112,2025-11-25 21:10:09.981684+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,7f18bdd4-7b75-4ea1-9e0d-f40a7bd8e710,42,2025-11-25 21:10:09.982407+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,4d85e4ee-0755-4553-bd5d-ab6a16f8624c,45,2025-11-25 21:10:09.983120+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,965d9e14-409a-4d65-95bf-8c714913da15,170,2025-11-25 21:10:09.983798+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,d3b7e4a0-1a67-48c9-85d1-9551abece144,57,2025-11-25 21:10:09.984900+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,7e26e7e6-0477-45cb-9228-cfaff0500565,147,2025-11-25 21:10:09.985659+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,86e79265-2fc3-4a87-90f8-b0c8c2477bbe,108,2025-11-25 21:10:09.986369+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,169a4db7-7ef6-4957-b1e4-6494691859db,175,2025-11-25 21:10:09.987052+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,7e2465d8-fa85-4327-b4b4-23f4f5eb7d71,42,2025-11-25 21:10:09.987737+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,1a25c027-0479-482a-af90-6e6e3f78c692,158,2025-11-25 21:10:09.988421+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,e1c401ab-a4d7-4dbf-a1c5-9d55e8db797b,82,2025-11-25 21:10:09.989078+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,d595e791-a905-4988-ac13-5a730890ca29,94,2025-11-25 21:10:09.989775+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,c19dd47d-69d9-4deb-a412-776d683f702d,68,2025-11-25 21:10:09.990440+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,c75dbd59-860f-489a-aafe-ab493fd11528,91,2025-11-25 21:10:09.991096+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,a2881b84-309f-489a-a412-d534ebf43e37,41,2025-11-25 21:10:09.991748+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,32be78a3-2177-4aed-8546-223187ac269f,24,2025-11-25 21:10:09.992415+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,20b98bdb-511f-4cbc-b090-bcf1a70b3aa0,188,2025-11-25 21:10:09.993078+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,b8232415-fc30-4d93-b848-014ea8862b77,150,2025-11-25 21:10:09.993732+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,b10ffeae-1be0-41e7-93bd-bdfa2142320d,56,2025-11-25 21:10:09.994401+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,7eff5d3d-694b-4107-94b3-1416785999d7,169,2025-11-25 21:10:09.995081+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,1ccba835-d05d-478b-8782-891dad4f9989,115,2025-11-25 21:10:09.995738+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,f13e0758-cc4b-412a-8619-c769c3f19301,177,2025-11-25 21:10:09.996406+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,e2ac79c4-0377-4a9f-9be9-664d1b38beb4,50,2025-11-25 21:10:09.997062+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,4fba62d1-0643-40d0-a2ff-d887dc1d70e6,130,2025-11-25 21:10:09.997718+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,2245f4dc-1fe9-4413-bc92-de284d06a5e3,141,2025-11-25 21:10:09.998383+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,afacc702-e12d-484b-bdef-0f3446f89839,151,2025-11-25 21:10:09.999051+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Internal Medicine,9e188d1f-000e-4b19-a608-d60e984bc193,18,2025-11-25 21:10:09.999721+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Pediatrics,aa4b49c3-5aa0-4353-a91e-246313e24c7a,99,2025-11-25 21:10:10.001878+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Pediatrics,f1ce435f-26a1-417e-a44d-f52881e88cd1,37,2025-11-25 21:10:10.002644+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Pediatrics,065a5df4-32ba-4889-a600-e34aa05c72ad,164,2025-11-25 21:10:10.003360+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Pediatrics,f6e5dbe3-0729-44ad-97e8-fc605a76d05b,183,2025-11-25 21:10:10.004079+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Pediatrics,2e6a3a89-fbe3-4e4c-8db0-e7ef444e83af,97,2025-11-25 21:10:10.004794+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Pediatrics,44d96322-ecc3-4c6a-b87b-d0a6788d7a6a,67,2025-11-25 21:10:10.005533+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Pediatrics,31dd65af-29c6-4040-8f89-b4d234a1ae44,143,2025-11-25 21:10:10.006207+00:00
2d1be104-a330-4efc-81b7-ff5ce2e9c77d,Pediatrics,49d8e7d5-b455-4519-ae6c-a2ed4fb3b600,27,2025-11-25 21:10:10.006864+00:00
